transaction_id,customer_id,product_category,purchase_value,discount_used,purchase_date,is_refunded,refund_date,refund_reason
8884,6640,electronics,768.55,0,2024-10-29,0,,
8885,4847,beauty,291.45,0,2021-03-16,0,,
8886,5772,toys,30.84,0,2021-12-28,0,,
8887,5877,electronics,447.29,1,2020-11-08,0,,
8888,5333,sports,87.8,1,2024-11-11,0,,
8889,6277,toys,61.92,1,2019-02-07,1,1549584000000000000,changed_mind
8890,9420,beauty,243.24,0,2023-07-30,0,,
8891,1621,fashion,115.54,0,2020-09-10,0,,
8892,253,sports,202.56,0,2021-05-29,0,,
8893,8558,fashion,75.83,1,2022-09-09,0,,
8894,9529,fashion,26.36,1,2023-08-09,0,,
8895,3009,fashion,60.58,0,2022-07-05,0,,
8896,918,beauty,183.6,0,2024-11-15,0,,
8897,8678,beauty,247.62,1,2020-09-10,0,,
8898,3044,toys,64.4,0,2022-09-26,0,,
8899,4983,fashion,48.72,0,2019-02-12,0,,
8900,4787,electronics,204.02,0,2019-03-29,0,,
8901,7938,toys,69.54,1,2021-10-17,0,,
8902,5032,home,74.77,0,2024-02-01,0,,
8903,7898,fashion,82.93,0,2021-01-09,0,,
8904,2689,beauty,46.38,0,2024-01-02,0,,
8905,6977,home,299.46,1,2019-08-13,0,,
8906,2210,beauty,121.73,1,2019-11-02,0,,
8907,4613,fashion,52.4,1,2020-12-06,0,,
8908,6968,home,313.78,0,2022-02-24,0,,
8909,5854,electronics,531.56,1,2020-01-03,1,1579478400000000000,changed_mind
8910,5280,fashion,46.69,1,2019-12-08,0,,
8911,4446,fashion,132.01,1,2021-12-30,0,,
8912,2594,fashion,153.89,0,2019-11-03,0,,
8913,2566,beauty,96.65,0,2022-09-17,0,,
8914,5406,sports,72.2,0,2023-12-21,0,,
8915,8339,sports,41.07,1,2024-07-09,0,,
8916,9552,fashion,104.46,1,2022-12-20,1,1673568000000000000,late_delivery
8917,9222,beauty,252.76,1,2021-03-10,0,,
8918,7018,toys,27.56,0,2021-01-28,0,,
8919,1457,toys,42.24,0,2021-11-04,0,,
8920,5632,electronics,318.84,0,2023-09-30,0,,
8921,8389,home,225.93,1,2020-03-31,0,,
8922,7241,sports,24.32,0,2021-09-17,0,,
8923,6272,toys,73.75,0,2020-08-21,0,,
8924,8186,home,351.22,0,2019-11-23,0,,
8925,9460,home,193.09,0,2019-09-27,0,,
8926,3131,fashion,160.99,1,2019-03-23,0,,
8927,3727,home,124.15,0,2020-01-13,0,,
8928,9208,home,76.22,0,2021-12-07,1,1640390400000000000,wrong_item
8929,881,electronics,1139.75,0,2022-07-19,0,,
8930,3362,sports,106.52,0,2022-02-01,0,,
8931,2346,electronics,1132.77,1,2022-06-09,0,,
8932,276,home,333.3,1,2021-07-26,0,,
8933,4212,beauty,294.41,0,2022-09-22,0,,
8934,1908,sports,230.96,0,2024-10-31,0,,
8935,8207,home,88.52,0,2024-10-24,0,,
8936,9601,beauty,258.62,0,2022-02-06,0,,
8937,1846,toys,20.35,1,2022-07-02,0,,
8938,8752,beauty,213.82,0,2021-10-17,0,,
8939,7094,home,270.19,0,2024-02-25,1,1709251200000000000,changed_mind
8940,5853,electronics,893.11,0,2019-04-21,0,,
8941,435,toys,63.55,0,2022-01-05,0,,
8942,6346,sports,245.03,0,2023-01-03,0,,
8943,6860,electronics,1026.73,0,2022-08-12,0,,
8944,6773,beauty,257.22,1,2022-09-08,0,,
8945,3368,beauty,135.52,1,2022-09-13,0,,
8946,9188,fashion,162.28,0,2019-11-15,1,1573948800000000000,changed_mind
8947,3376,toys,60.37,0,2023-04-21,0,,
8948,7878,home,425.93,1,2020-12-26,0,,
8949,8751,beauty,296.97,1,2024-09-02,0,,
8950,2618,home,93.55,0,2022-03-21,0,,
8951,7458,electronics,539.11,0,2022-04-09,0,,
8952,1496,home,411.01,0,2023-07-12,0,,
8953,8450,electronics,240.62,0,2021-08-29,0,,
8954,9364,home,288.76,0,2021-03-03,0,,
8955,899,beauty,260.35,0,2019-05-10,0,,
8956,4342,fashion,23.04,1,2022-03-05,0,,
8957,5543,sports,283.07,1,2022-11-16,0,,
8958,6820,electronics,1177.05,0,2019-06-05,0,,
8959,8263,fashion,71.56,0,2023-05-19,1,1685923200000000000,late_delivery
8960,4544,home,392.72,1,2019-09-08,0,,
8961,8829,toys,18.9,0,2023-07-09,0,,
8962,8661,home,395.52,1,2024-05-18,0,,
8963,3674,fashion,97.04,0,2024-12-03,0,,
8964,3607,fashion,157.64,1,2022-02-14,0,,
8965,5561,fashion,54.02,0,2022-12-13,1,1672358400000000000,late_delivery
8966,5499,fashion,127.63,0,2022-05-01,0,,
8967,9777,fashion,145.78,0,2020-09-29,0,,
8968,7556,fashion,52.4,0,2019-08-05,0,,
8969,6997,home,416.41,1,2019-04-25,0,,
8970,1452,sports,288.24,0,2023-04-08,0,,
8971,7575,home,323.4,0,2024-04-16,0,,
8972,1772,toys,64.94,0,2023-10-03,0,,
8973,5844,fashion,105.21,1,2022-03-07,0,,
8974,8466,sports,187.47,1,2023-12-03,0,,
8975,6548,sports,23.74,0,2021-09-27,0,,
8976,950,home,281.17,0,2023-06-03,0,,
8977,1166,electronics,754.34,0,2021-11-08,0,,
8978,8477,home,348.22,0,2021-03-11,1,1616889600000000000,changed_mind
8979,2926,sports,67.43,0,2022-01-06,0,,
8980,8000,home,151.03,0,2019-05-31,0,,
8981,6602,electronics,943.8,0,2022-02-27,0,,
8982,6910,sports,66.94,0,2022-12-29,0,,
8983,4511,fashion,86.56,1,2024-11-12,0,,
8984,6199,sports,90.14,0,2019-05-04,0,,
8985,2935,fashion,107.23,0,2022-04-03,0,,
8986,2556,electronics,1186.21,1,2020-08-10,0,,
8987,2518,fashion,156.33,1,2024-03-22,0,,
8988,5118,home,163.96,0,2024-08-06,0,,
8989,89,home,209.56,0,2020-09-14,0,,
8990,6504,electronics,1114.57,0,2019-07-26,0,,
8991,7296,home,453.22,0,2024-07-05,0,,
8992,979,beauty,64.95,0,2022-08-17,0,,
8993,1157,sports,252.2,1,2023-06-23,0,,
8994,5190,toys,30.83,0,2022-03-27,0,,
8995,3294,sports,172.26,1,2022-06-15,0,,
8996,7669,sports,21.43,1,2024-03-22,0,,
8997,4326,toys,79.9,1,2023-03-06,0,,
8998,2473,home,390.1,0,2021-08-08,1,1628467200000000000,damaged
8999,8483,fashion,58.68,0,2023-07-15,1,1689724800000000000,late_delivery
9000,3679,sports,211.46,0,2022-09-02,0,,
9001,5966,toys,30.53,0,2023-02-10,0,,
9002,5997,toys,16.26,0,2023-08-02,0,,
9003,3896,sports,139.09,0,2023-08-17,0,,
9004,2934,sports,191.84,1,2019-07-03,0,,
9005,4528,fashion,34.36,0,2021-09-05,0,,
9006,6940,fashion,102.95,0,2019-02-12,0,,
9007,5856,sports,164.16,1,2019-05-16,0,,
9008,5603,home,329.18,0,2021-02-14,0,,
9009,5184,beauty,88.5,0,2022-03-17,0,,
9010,2375,toys,11.44,0,2024-03-07,0,,
9011,9110,toys,32.74,1,2020-03-28,0,,
9012,9676,electronics,568.51,0,2022-08-21,0,,
9013,7761,sports,198.01,0,2023-04-17,0,,
9014,1730,home,467.88,1,2019-03-20,0,,
9015,592,home,133.56,0,2019-10-09,0,,
9016,525,home,356.17,1,2020-11-02,1,1606694400000000000,late_delivery
9017,9139,electronics,252.27,0,2022-12-16,0,,
9018,979,fashion,50.5,1,2022-10-23,0,,
9019,1124,beauty,162.56,0,2023-02-14,0,,
9020,9376,fashion,133.34,0,2023-01-26,0,,
9021,1290,fashion,157.37,1,2023-04-11,1,1682985600000000000,late_delivery
9022,3792,home,382.2,0,2024-01-09,0,,
9023,9492,electronics,166.12,0,2023-06-13,0,,
9024,2303,sports,211.5,0,2021-05-09,0,,
9025,5687,electronics,1015.89,0,2020-03-19,0,,
9026,9871,sports,167.15,0,2021-04-26,0,,
9027,4505,fashion,174.5,1,2020-05-28,0,,
9028,5634,beauty,21.21,1,2024-03-30,0,,
9029,6551,home,416.58,0,2024-02-06,0,,
9030,9255,electronics,501.56,0,2021-01-29,0,,
9031,1094,electronics,832.97,0,2022-05-17,0,,
9032,6699,beauty,214.17,1,2021-04-21,0,,
9033,1277,home,180.87,0,2022-04-18,0,,
9034,4958,home,497.9,0,2019-10-05,0,,
9035,4498,sports,48.91,1,2024-09-02,0,,
9036,6505,electronics,314.88,0,2021-12-09,0,,
9037,5886,electronics,1086.8,1,2019-03-02,0,,
9038,7798,home,94.82,0,2023-10-30,0,,
9039,4602,beauty,126.76,1,2020-09-08,0,,
9040,5399,electronics,919.8,0,2021-06-18,0,,
9041,1959,toys,65.4,0,2020-07-27,0,,
9042,757,fashion,172.75,0,2021-07-13,0,,
9043,9898,toys,65.27,0,2020-01-24,0,,
9044,1752,fashion,155.13,0,2020-10-20,0,,
9045,197,beauty,285.83,1,2021-12-17,0,,
9046,3111,toys,48.76,0,2020-08-28,0,,
9047,5627,beauty,116.16,1,2024-01-25,0,,
9048,4137,home,390.34,0,2023-11-20,0,,
9049,9753,electronics,321.72,0,2019-10-19,0,,
9050,4132,electronics,221.64,0,2024-01-17,0,,
9051,8582,beauty,239.89,1,2023-02-21,0,,
9052,8445,beauty,286.19,0,2021-03-07,0,,
9053,271,home,243.53,1,2020-12-14,0,,
9054,8263,fashion,45.78,0,2023-04-19,0,,
9055,9377,sports,159.17,1,2019-11-19,0,,
9056,9445,sports,130.13,1,2019-08-02,0,,
9057,6957,beauty,124.29,1,2019-03-21,0,,
9058,376,toys,53.97,0,2023-04-12,0,,
9059,1967,beauty,68.93,0,2019-07-31,0,,
9060,8990,toys,36.63,0,2021-10-27,0,,
9061,7090,beauty,263.23,0,2022-10-11,0,,
9062,156,toys,61.08,0,2022-05-07,0,,
9063,902,fashion,28.89,0,2023-11-21,0,,
9064,5673,home,276.4,1,2019-11-24,0,,
9065,3777,toys,16.39,0,2019-09-21,0,,
9066,8883,sports,288.1,0,2022-11-17,0,,
9067,1335,toys,27.12,0,2021-09-29,0,,
9068,8810,electronics,1129.25,1,2019-04-15,0,,
9069,7749,beauty,253.52,0,2024-05-20,0,,
9070,8247,fashion,108.22,0,2022-07-03,0,,
9071,6325,fashion,73.81,0,2023-11-03,0,,
9072,1875,toys,70.06,1,2024-08-09,0,,
9073,9937,sports,62.78,0,2020-10-01,0,,
9074,7590,fashion,48.8,0,2023-06-11,0,,
9075,8393,electronics,385.96,1,2021-07-07,0,,
9076,8863,sports,187.36,0,2024-06-24,0,,
9077,8162,toys,32.0,0,2021-04-02,0,,
9078,1439,toys,79.24,0,2019-04-04,0,,
9079,3531,home,129.75,1,2019-09-08,0,,
9080,5944,toys,66.39,0,2022-04-23,0,,
9081,9137,beauty,46.83,0,2024-11-27,0,,
9082,762,sports,118.97,0,2022-11-22,0,,
9083,958,home,152.13,1,2020-09-25,0,,
9084,3899,toys,78.38,0,2019-05-28,0,,
9085,7235,sports,27.2,1,2023-09-08,0,,
9086,7060,fashion,135.47,0,2022-11-16,0,,
9087,7010,electronics,410.11,0,2024-06-22,0,,
9088,1122,sports,247.15,0,2023-02-23,0,,
9089,7218,fashion,69.8,0,2021-12-18,0,,
9090,7129,toys,23.11,0,2019-03-23,0,,
9091,3015,beauty,214.05,1,2019-05-09,0,,
9092,3581,fashion,61.21,0,2023-02-11,0,,
9093,8437,fashion,97.69,0,2019-05-16,1,1559606400000000000,wrong_item
9094,5912,home,100.51,0,2022-03-19,0,,
9095,6689,beauty,222.89,0,2024-04-21,0,,
9096,86,sports,133.91,1,2019-01-02,0,,
9097,8234,home,104.67,1,2023-05-09,0,,
9098,4332,beauty,227.65,0,2020-10-22,0,,
9099,4368,toys,17.24,1,2021-09-13,1,1633132800000000000,wrong_item
9100,3859,sports,180.95,1,2024-04-28,0,,
9101,4615,sports,190.1,0,2022-08-18,0,,
9102,627,sports,280.5,0,2024-04-19,0,,
9103,701,sports,62.27,1,2021-09-01,0,,
9104,6768,home,340.54,0,2021-12-17,0,,
9105,9307,fashion,80.92,1,2023-09-09,0,,
9106,3369,electronics,570.86,0,2020-09-09,0,,
9107,7932,fashion,100.29,1,2021-08-04,0,,
9108,2110,sports,85.46,0,2020-05-03,0,,
9109,4315,electronics,634.24,0,2023-12-09,0,,
9110,8532,fashion,129.9,0,2022-10-18,0,,
9111,8912,toys,42.0,0,2021-07-06,0,,
9112,8391,home,59.55,0,2019-10-16,0,,
9113,9223,home,158.6,1,2021-12-31,0,,
9114,6186,electronics,519.03,0,2022-08-10,0,,
9115,9793,fashion,76.76,0,2019-08-29,0,,
9116,6219,fashion,32.96,0,2021-05-11,0,,
9117,699,fashion,91.93,0,2023-03-24,0,,
9118,6301,electronics,876.55,0,2022-07-24,0,,
9119,4853,home,62.39,1,2021-12-01,0,,
9120,5312,fashion,140.15,1,2022-04-07,0,,
9121,4910,fashion,172.82,1,2024-10-27,0,,
9122,8853,electronics,159.81,1,2019-07-22,0,,
9123,6014,beauty,74.23,1,2019-04-20,0,,
9124,4862,beauty,172.18,0,2022-06-05,0,,
9125,5408,sports,81.05,1,2019-03-10,0,,
9126,2217,beauty,234.1,0,2020-06-16,0,,
9127,6866,fashion,69.94,0,2022-10-18,0,,
9128,3558,sports,102.22,1,2024-06-02,0,,
9129,7043,electronics,150.97,0,2022-08-01,0,,
9130,8900,toys,28.91,0,2021-09-12,0,,
9131,8224,fashion,54.83,0,2020-05-28,0,,
9132,9698,home,197.89,1,2020-05-21,1,1591574400000000000,damaged
9133,8580,toys,20.34,1,2020-09-15,0,,
9134,6234,beauty,186.5,1,2022-05-03,0,,
9135,2430,home,149.82,0,2022-05-02,0,,
9136,7691,electronics,1023.34,0,2024-06-13,0,,
9137,6028,beauty,99.68,1,2019-08-13,0,,
9138,8256,sports,79.04,0,2021-02-07,0,,
9139,5253,home,66.11,0,2022-04-08,0,,
9140,1390,beauty,227.17,0,2022-08-03,0,,
9141,671,beauty,162.3,0,2019-11-30,0,,
9142,152,beauty,51.86,0,2019-01-26,0,,
9143,6248,sports,81.97,0,2024-12-04,0,,
9144,5488,home,499.41,0,2024-11-19,0,,
9145,4410,toys,66.42,0,2020-06-11,0,,
9146,3841,toys,34.49,0,2022-06-17,0,,
9147,4034,home,289.58,0,2020-03-19,0,,
9148,482,toys,39.12,1,2022-11-02,0,,
9149,8553,sports,30.19,1,2019-08-22,0,,
9150,730,electronics,967.61,0,2019-12-03,0,,
9151,6402,toys,60.19,0,2023-09-01,0,,
9152,3735,electronics,579.24,0,2020-11-11,0,,
9153,9358,fashion,155.34,0,2024-10-22,0,,
9154,6407,beauty,169.73,0,2019-03-31,0,,
9155,2863,fashion,30.43,1,2022-03-05,0,,
9156,6072,fashion,61.51,1,2020-04-16,0,,
9157,4537,sports,149.3,1,2021-10-10,0,,
9158,6839,fashion,36.55,0,2023-07-18,0,,
9159,9146,electronics,749.64,1,2023-08-08,0,,
9160,699,beauty,53.76,1,2023-06-28,0,,
9161,6474,sports,76.14,0,2024-09-21,0,,
9162,3843,sports,270.32,0,2024-06-01,0,,
9163,9775,electronics,1199.8,0,2021-03-12,0,,
9164,9968,toys,48.52,0,2022-03-25,0,,
9165,1803,home,325.04,1,2019-09-26,1,1571529600000000000,late_delivery
9166,2999,toys,65.82,0,2021-06-05,0,,
9167,7592,toys,58.73,1,2021-06-27,0,,
9168,777,electronics,341.59,0,2022-03-05,0,,
9169,8055,electronics,582.26,0,2022-03-08,0,,
9170,249,toys,47.46,0,2019-07-12,0,,
9171,3516,home,205.47,1,2021-07-06,0,,
9172,732,sports,69.31,0,2020-09-05,0,,
9173,7796,sports,226.11,0,2019-06-05,0,,
9174,4727,sports,75.68,0,2024-12-03,0,,
9175,3244,toys,28.23,0,2023-09-03,0,,
9176,7115,sports,100.23,1,2022-09-05,0,,
9177,7579,home,114.42,0,2022-09-12,0,,
9178,7461,beauty,257.87,0,2020-01-19,0,,
9179,9325,sports,190.97,0,2019-07-10,0,,
9180,7221,fashion,153.56,0,2020-11-06,0,,
9181,2759,electronics,668.42,0,2019-08-22,0,,
9182,8465,sports,165.48,0,2020-09-18,0,,
9183,8289,fashion,118.58,0,2022-08-08,0,,
9184,2144,sports,123.86,0,2019-04-09,0,,
9185,2665,home,268.43,0,2020-01-13,0,,
9186,9897,sports,173.14,1,2020-09-14,0,,
9187,6309,fashion,172.57,0,2023-12-03,0,,
9188,4914,fashion,161.27,1,2021-08-15,0,,
9189,6397,beauty,56.19,0,2019-06-25,0,,
9190,523,beauty,31.56,0,2021-07-10,0,,
9191,5915,toys,57.62,0,2020-03-23,0,,
9192,986,sports,33.78,0,2024-11-10,0,,
9193,8819,home,67.76,0,2021-10-22,0,,
9194,9265,fashion,45.48,0,2024-10-06,0,,
9195,3439,beauty,118.48,0,2020-06-02,0,,
9196,100,toys,40.45,0,2020-10-06,0,,
9197,1957,sports,165.43,0,2020-07-28,1,1597363200000000000,late_delivery
9198,3508,fashion,178.77,0,2019-05-03,0,,
9199,263,toys,36.97,1,2020-07-05,0,,
9200,1458,toys,26.99,0,2022-08-29,0,,
9201,7804,electronics,754.02,0,2023-03-09,0,,
9202,8811,electronics,375.91,1,2024-05-16,0,,
9203,7500,electronics,1137.57,0,2023-10-05,0,,
9204,5447,sports,92.59,1,2024-12-17,0,,
9205,7559,electronics,1189.43,1,2021-03-27,1,1617321600000000000,late_delivery
9206,8890,home,232.59,0,2024-02-15,0,,
9207,2860,electronics,1003.32,1,2022-12-26,0,,
9208,5560,toys,55.38,0,2024-10-25,0,,
9209,8779,toys,75.34,0,2022-02-13,0,,
9210,730,sports,195.12,0,2024-02-23,0,,
9211,2469,beauty,182.74,0,2022-04-27,0,,
9212,9675,home,340.31,1,2021-10-29,0,,
9213,9685,home,401.77,0,2023-08-16,1,1692748800000000000,damaged
9214,1310,sports,271.68,0,2022-07-08,0,,
9215,2551,beauty,94.71,0,2024-12-16,0,,
9216,7696,fashion,52.14,1,2020-02-19,0,,
9217,7220,toys,12.4,0,2020-03-24,0,,
9218,5151,electronics,538.58,1,2019-01-22,0,,
9219,4705,fashion,155.39,0,2023-04-25,0,,
9220,3871,electronics,223.35,0,2021-03-04,0,,
9221,6199,beauty,170.79,0,2020-11-26,0,,
9222,713,home,359.6,1,2024-08-05,1,1723248000000000000,changed_mind
9223,4600,home,424.95,0,2023-11-13,0,,
9224,1117,beauty,183.36,0,2022-07-05,0,,
9225,2678,electronics,345.64,0,2024-05-24,0,,
9226,7806,sports,290.07,1,2020-03-03,0,,
9227,1978,beauty,46.5,1,2022-11-09,0,,
9228,2917,home,393.74,0,2022-10-27,0,,
9229,1367,fashion,33.85,1,2023-06-15,0,,
9230,4151,home,105.97,0,2024-08-19,0,,
9231,8448,sports,271.5,0,2022-11-05,0,,
9232,2504,beauty,230.86,0,2022-01-26,0,,
9233,9253,fashion,78.48,0,2023-09-10,0,,
9234,1367,home,333.81,0,2022-06-06,0,,
9235,413,toys,42.01,0,2024-09-29,1,1728518400000000000,changed_mind
9236,592,beauty,38.63,1,2019-10-26,0,,
9237,9519,sports,221.92,0,2024-10-08,0,,
9238,1812,beauty,233.71,0,2020-05-26,0,,
9239,7341,home,445.88,1,2020-06-27,0,,
9240,1689,toys,47.84,0,2019-08-11,0,,
9241,1529,home,349.64,1,2023-04-17,0,,
9242,5178,home,241.5,0,2021-12-10,0,,
9243,9602,fashion,71.03,0,2020-12-21,1,1610064000000000000,damaged
9244,8149,fashion,85.87,0,2022-02-23,0,,
9245,2354,home,459.41,1,2019-03-22,0,,
9246,7574,home,115.52,0,2019-12-07,0,,
9247,2673,home,154.31,0,2022-10-21,1,1667952000000000000,changed_mind
9248,9808,fashion,116.99,1,2019-01-24,0,,
9249,6127,beauty,52.56,0,2020-02-06,0,,
9250,7776,fashion,162.7,0,2022-05-05,0,,
9251,1379,electronics,199.6,1,2022-11-07,0,,
9252,4787,toys,62.87,1,2019-10-12,0,,
9253,3680,toys,36.16,1,2024-06-07,0,,
9254,6900,fashion,28.19,0,2020-05-02,0,,
9255,5076,toys,69.0,0,2021-10-08,0,,
9256,6721,beauty,199.33,0,2021-04-27,0,,
9257,496,sports,22.48,0,2024-07-30,0,,
9258,8427,electronics,430.91,0,2019-08-20,1,1567814400000000000,damaged
9259,2636,beauty,118.57,0,2020-04-07,0,,
9260,7707,beauty,110.32,0,2021-02-13,0,,
9261,8409,toys,44.88,1,2020-07-17,0,,
9262,5818,toys,46.88,0,2023-01-22,0,,
9263,8203,sports,131.09,0,2020-12-26,0,,
9264,3549,fashion,73.08,1,2020-07-14,0,,
9265,4495,home,272.03,0,2024-06-01,1,1718928000000000000,late_delivery
9266,2091,sports,29.41,1,2021-10-18,0,,
9267,3438,electronics,827.46,0,2023-04-26,0,,
9268,3216,electronics,786.28,0,2024-11-28,0,,
9269,1646,electronics,443.18,1,2020-02-24,0,,
9270,7635,beauty,70.26,0,2022-10-01,0,,
9271,2621,fashion,31.68,0,2022-10-03,0,,
9272,7916,electronics,766.71,0,2022-11-25,0,,
9273,4997,toys,49.82,1,2021-09-16,0,,
9274,8736,toys,47.33,1,2022-10-08,0,,
9275,736,toys,78.99,0,2023-07-27,1,1691452800000000000,late_delivery
9276,5200,electronics,708.12,1,2019-05-15,0,,
9277,5357,fashion,135.49,0,2019-03-01,0,,
9278,4505,electronics,268.56,0,2020-11-18,0,,
9279,7829,home,177.53,1,2024-02-25,0,,
9280,8515,fashion,64.07,0,2021-10-25,0,,
9281,6627,toys,50.32,0,2024-03-14,1,1712361600000000000,wrong_item
9282,8079,beauty,112.63,0,2022-09-27,0,,
9283,7186,electronics,823.12,1,2022-01-26,0,,
9284,6902,toys,58.31,1,2022-02-24,0,,
9285,1277,home,55.5,0,2023-03-15,0,,
9286,5057,fashion,122.36,0,2022-10-06,0,,
9287,8117,sports,52.7,1,2020-07-19,0,,
9288,4941,fashion,94.42,1,2020-07-26,0,,
9289,785,beauty,223.44,1,2020-10-09,0,,
9290,6886,home,363.54,0,2021-11-19,0,,
9291,8841,sports,103.95,1,2022-04-18,0,,
9292,4889,beauty,96.26,1,2021-02-28,0,,
9293,8740,toys,40.82,0,2021-08-19,0,,
9294,1600,fashion,50.19,0,2023-02-12,0,,
9295,3001,beauty,292.92,0,2020-04-29,1,1590105600000000000,wrong_item
9296,115,toys,34.14,0,2019-08-05,0,,
9297,3387,toys,74.61,0,2021-04-18,0,,
9298,9467,toys,73.58,0,2022-02-10,0,,
9299,728,fashion,78.38,0,2019-01-03,0,,
9300,9088,home,156.88,0,2023-01-01,0,,
9301,4421,electronics,959.38,1,2021-04-10,0,,
9302,7554,home,145.51,1,2024-07-08,0,,
9303,758,fashion,103.4,0,2022-12-28,0,,
9304,8701,fashion,37.71,0,2022-12-08,0,,
9305,4562,sports,128.06,1,2022-09-10,0,,
9306,6000,toys,15.47,1,2020-03-25,1,1586044800000000000,late_delivery
9307,563,toys,29.84,0,2019-03-08,0,,
9308,4227,electronics,848.56,1,2022-06-30,0,,
9309,5020,beauty,297.57,1,2024-08-26,0,,
9310,1454,beauty,91.35,1,2021-03-10,0,,
9311,9105,fashion,95.73,0,2024-12-21,0,,
9312,2443,fashion,91.69,1,2023-08-07,0,,
9313,4664,toys,22.89,0,2019-05-08,0,,
9314,8736,home,320.63,0,2024-10-02,0,,
9315,3938,fashion,135.95,0,2024-02-06,0,,
9316,3070,toys,20.31,1,2020-07-16,0,,
9317,6281,fashion,141.14,0,2019-05-18,0,,
9318,440,home,362.07,1,2022-04-05,0,,
9319,4772,sports,75.26,1,2023-07-04,0,,
9320,1663,toys,55.43,1,2022-01-27,1,1644451200000000000,late_delivery
9321,2182,fashion,82.99,1,2019-01-05,0,,
9322,2023,toys,57.68,0,2023-06-08,0,,
9323,865,home,268.2,0,2022-09-03,0,,
9324,8846,fashion,27.7,0,2022-07-03,0,,
9325,9699,sports,240.35,0,2020-06-28,0,,
9326,8608,sports,175.57,0,2020-07-04,0,,
9327,3725,sports,222.94,0,2024-05-29,0,,
9328,9257,toys,18.83,1,2023-06-23,0,,
9329,3249,home,371.79,0,2022-06-20,0,,
9330,9456,beauty,135.83,1,2020-05-04,0,,
9331,9406,home,407.66,0,2021-12-29,0,,
9332,8130,beauty,187.77,1,2022-05-30,0,,
9333,7238,beauty,119.37,0,2022-12-01,0,,
9334,4916,electronics,362.01,0,2021-01-02,0,,
9335,310,toys,67.11,0,2023-05-23,0,,
9336,7005,beauty,176.85,1,2022-07-21,0,,
9337,7249,toys,79.12,0,2019-11-02,1,1573776000000000000,changed_mind
9338,9812,toys,36.14,0,2024-04-10,0,,
9339,904,beauty,212.0,1,2021-11-17,0,,
9340,9009,toys,53.6,1,2021-10-12,0,,
9341,677,sports,198.52,0,2020-06-24,0,,
9342,7404,fashion,137.92,0,2020-06-21,0,,
9343,6183,toys,19.74,0,2021-11-27,0,,
9344,5725,home,292.84,1,2022-07-17,0,,
9345,8323,fashion,101.46,0,2019-07-15,0,,
9346,7728,home,197.56,1,2024-09-13,0,,
9347,6026,fashion,89.78,1,2023-08-16,0,,
9348,4851,sports,165.27,0,2023-02-10,0,,
9349,6845,beauty,109.86,1,2020-08-10,0,,
9350,7668,fashion,66.91,0,2020-10-02,0,,
9351,6124,toys,61.68,0,2024-04-28,0,,
9352,3624,beauty,38.74,0,2021-09-08,0,,
9353,9818,home,183.96,0,2021-08-27,0,,
9354,5082,fashion,124.59,1,2024-03-26,0,,
9355,5796,toys,24.61,1,2020-02-02,0,,
9356,3478,toys,50.06,1,2022-09-19,0,,
9357,818,sports,104.61,0,2021-10-06,0,,
9358,2184,home,427.92,0,2024-05-08,0,,
9359,7174,fashion,76.0,1,2023-06-23,0,,
9360,8650,toys,26.07,1,2023-04-12,0,,
9361,4179,sports,168.43,0,2019-03-25,0,,
9362,6534,beauty,57.98,0,2021-01-12,0,,
9363,3118,fashion,147.6,1,2024-10-11,0,,
9364,9481,sports,210.41,1,2023-01-05,0,,
9365,2948,home,394.43,0,2021-01-07,0,,
9366,572,toys,37.92,0,2023-10-09,0,,
9367,5101,sports,253.8,1,2021-05-03,0,,
9368,2519,electronics,668.23,1,2022-06-05,0,,
9369,6859,beauty,46.52,0,2022-05-01,0,,
9370,8958,toys,25.68,1,2023-05-17,0,,
9371,2962,electronics,896.61,0,2023-07-28,0,,
9372,5647,beauty,271.0,0,2024-06-11,0,,
9373,1039,home,83.79,1,2021-12-13,0,,
9374,207,electronics,1057.43,1,2023-05-05,0,,
9375,4241,toys,65.93,0,2019-02-24,0,,
9376,5109,beauty,119.84,0,2022-08-08,0,,
9377,8110,toys,58.25,0,2021-12-01,0,,
9378,9820,beauty,72.35,0,2019-04-08,0,,
9379,3697,sports,247.75,1,2022-01-13,0,,
9380,9461,fashion,125.17,1,2022-07-04,0,,
9381,6849,toys,40.72,0,2024-06-06,0,,
9382,1300,fashion,158.32,0,2021-05-15,0,,
9383,4583,home,104.05,0,2023-12-01,0,,
9384,2906,home,429.06,1,2024-12-10,0,,
9385,1310,home,50.99,0,2024-04-07,0,,
9386,8543,beauty,230.9,0,2024-05-29,0,,
9387,5610,home,303.75,0,2022-11-25,0,,
9388,6554,toys,58.77,1,2019-11-13,0,,
9389,6847,sports,135.46,0,2023-10-26,1,1698883200000000000,changed_mind
9390,6620,electronics,1057.66,1,2020-04-16,0,,
9391,1880,beauty,107.68,0,2022-02-01,0,,
9392,6224,sports,96.99,1,2022-02-27,0,,
9393,8344,sports,104.49,0,2023-02-26,0,,
9394,4731,sports,236.82,1,2024-09-20,0,,
9395,1501,electronics,670.06,0,2019-04-05,0,,
9396,9471,sports,170.38,1,2019-01-26,0,,
9397,615,electronics,1023.24,0,2023-09-01,0,,
9398,1745,beauty,253.34,0,2020-08-25,0,,
9399,167,home,114.4,1,2019-02-17,0,,
9400,8778,home,292.89,0,2020-01-10,0,,
