customer_id,age,gender,country,acquisition_channel,signup_date,customer_status,loyalty_tier,campaign_id,last_active_date
2487,67.0,Female,Australia,paid_search,2019-03-29,repeat,bronze,150,2021-11-08
2488,57.0,Male,UK,referral,2023-11-11,loyal,silver,271,2025-08-16
2489,49.0,Male,Germany,social,2024-05-09,repeat,bronze,581,2024-09-10
2490,65.0,Other,Canada,organic,2023-11-13,one_time,none,116,2025-02-14
2491,33.0,Other,UK,paid_search,2023-10-15,one_time,none,704,2026-01-16
2492,40.0,Male,Netherlands,social,2023-06-14,one_time,none,516,2026-02-08
2493,60.0,Other,US,paid_search,2021-09-08,loyal,silver,587,2023-10-02
2494,69.0,Male,Spain,organic,2024-06-11,one_time,none,241,2024-08-16
2495,51.0,Male,Germany,referral,2019-09-19,repeat,bronze,30,2020-11-14
2496,68.0,Other,Canada,social,2019-07-12,repeat,bronze,143,2021-03-05
2497,37.0,Female,Canada,paid_search,2024-02-11,repeat,bronze,326,2024-12-27
2498,24.0,Male,France,paid_search,2020-01-04,loyal,silver,695,2022-06-25
2499,59.0,Female,US,social,2023-07-17,churned,none,16,2024-06-13
2500,32.0,Male,Germany,paid_search,2023-03-05,repeat,bronze,111,2025-04-28
2501,42.0,Male,Canada,organic,2019-08-05,loyal,silver,713,2022-03-08
2502,65.0,Other,Netherlands,organic,2022-09-20,loyal,silver,107,2023-11-24
2503,21.0,Male,Australia,referral,2021-03-06,repeat,bronze,379,2023-07-06
2504,37.0,Female,Canada,social,2023-09-18,churned,none,162,2024-09-25
2505,62.0,Male,Spain,paid_search,2023-11-21,one_time,none,283,2026-05-01
2506,28.0,Other,Australia,Email,2022-05-02,one_time,none,269,2023-10-31
2507,61.0,Male,UK,email,2023-08-03,loyal,silver,484,2024-09-12
2508,18.0,Male,France,social,2022-07-12,repeat,bronze,667,2025-02-26
2509,33.0,Male,Canada,referral,2020-06-21,loyal,silver,73,2022-10-16
2510,34.0,Female,Spain,referral,2019-10-24,loyal,silver,197,2020-05-05
2511,67.0,Male,UK,Email,2023-10-29,one_time,none,243,2023-12-10
2512,32.0,Male,Spain,organic,2022-08-16,loyal,silver,598,2022-10-09
2513,37.0,Male,Netherlands,paid_Search,2021-06-06,repeat,bronze,799,2023-07-11
2514,,Male,UK,email,2021-02-23,repeat,bronze,259,2021-07-25
2515,50.0,Female,Germany,email,2021-01-25,repeat,bronze,798,2021-07-02
2516,23.0,Female,Germany,paid_search,2024-09-10,vip,gold,149,2027-01-04
2517,68.0,Other,France,social,2021-06-17,one_time,none,390,2023-04-11
2518,36.0,Male,US,social,2023-07-21,repeat,bronze,416,2025-02-16
2519,55.0,Male,Netherlands,paid_search,2024-04-26,repeat,bronze,426,2026-01-10
2520,69.0,Female,Germany,organic,2021-12-09,repeat,bronze,702,2022-11-12
2521,37.0,Female,Spain,organic,2019-01-06,repeat,bronze,217,2020-04-15
2522,39.0,Female,UK,referral,2022-05-04,one_time,none,86,2022-12-01
2523,39.0,Male,Germany,paid_search,2020-04-24,one_time,none,216,2022-01-01
2524,38.0,Female,US,paid_search,2022-04-27,one_time,none,423,2024-02-01
2525,65.0,Female,Australia,organic,2019-03-11,loyal,silver,320,2021-04-22
2526,,Other,Australia,email,2023-01-15,one_time,none,118,2025-05-08
2527,,Other,France,paid_Search,2022-03-21,one_time,none,415,2022-06-01
2528,,Other,UK,paid_search,2020-02-27,churned,none,599,2021-05-05
2529,34.0,Male,Germany,email,2020-06-08,one_time,none,40,2023-01-22
2530,41.0,Other,Netherlands,organic,2023-04-08,churned,none,161,2025-01-01
2531,30.0,Male,US,email,2024-03-27,repeat,bronze,703,2026-02-10
2532,18.0,Male,Canada,organic,2022-10-08,loyal,silver,537,2024-12-11
2533,30.0,Other,Canada,social,2020-06-01,one_time,none,420,2022-02-10
2534,35.0,Female,Spain,referral,2020-11-21,one_time,none,664,2021-09-09
2535,42.0,Male,Germany,social,2023-08-16,repeat,bronze,95,2023-11-23
2536,51.0,Other,Germany,paid_search,2019-09-11,loyal,silver,442,2021-08-01
2537,40.0,Female,Spain,organic,2020-12-07,repeat,bronze,558,2021-10-24
2538,62.0,Male,UK,referral,2022-11-18,one_time,none,650,2023-07-19
2539,67.0,Other,Netherlands,Email,2022-11-22,loyal,silver,466,2025-05-11
2540,65.0,Female,France,email,2019-03-16,loyal,silver,288,2021-07-14
2541,25.0,Other,US,referral,2023-12-02,repeat,bronze,676,2024-05-26
2542,47.0,Other,Canada,organic,2020-07-19,loyal,silver,412,2020-09-11
2543,,Female,Spain,email,2019-05-05,loyal,silver,400,2020-04-21
2544,43.0,Male,UK,social,2019-02-13,repeat,bronze,528,2019-07-01
2545,22.0,Female,France,paid_search,2022-10-07,one_time,none,18,2024-09-28
2546,63.0,Other,US,paid_search,2024-09-08,repeat,bronze,136,2025-06-15
2547,65.0,Female,Spain,social,2019-02-19,one_time,none,464,2020-07-14
2548,27.0,Male,US,paid_search,2024-03-27,repeat,bronze,759,2026-04-10
2549,38.0,Other,Spain,organic,2020-11-08,repeat,bronze,248,2023-03-03
2550,54.0,Female,Netherlands,organic,2023-07-08,one_time,none,710,2025-06-18
2551,59.0,Female,France,organic,2024-09-09,one_time,none,1,2025-04-01
2552,21.0,Other,Canada,paid_search,2021-07-01,one_time,none,702,2022-07-12
2553,64.0,Male,France,referral,2019-05-26,loyal,silver,381,2019-12-11
2554,51.0,Female,Australia,email,2024-05-03,vip,gold,509,2024-06-03
2555,31.0,Other,Canada,paid_search,2022-11-24,one_time,none,460,2024-09-29
2556,34.0,Male,Canada,referral,2024-12-28,churned,none,505,2026-10-27
2557,53.0,Male,Spain,social,2023-04-03,repeat,bronze,476,2024-11-10
2558,60.0,Other,Canada,paid_search,2023-10-16,one_time,none,557,2025-10-20
2559,32.0,Male,Spain,email,2024-12-05,one_time,none,32,2025-12-31
2560,18.0,Male,Australia,paid_search,2019-05-11,repeat,bronze,118,2021-05-30
2561,34.0,Male,Australia,email,2019-03-18,loyal,silver,184,2020-02-06
2562,30.0,Male,UK,organic,2023-02-23,repeat,bronze,191,2024-10-14
2563,64.0,Other,France,paid_search,2019-12-19,one_time,none,747,2021-08-29
2564,45.0,Female,Germany,social,2023-07-29,one_time,none,750,2024-03-16
2565,69.0,Female,UK,paid_search,2024-08-19,repeat,bronze,728,2025-07-03
2566,48.0,Female,Spain,email,2020-05-09,one_time,none,74,2020-08-08
2567,66.0,Female,Germany,email,2023-04-20,one_time,none,623,2024-10-02
2568,52.0,Male,US,organic,2019-05-01,one_time,none,103,2021-07-18
2569,50.0,Other,Germany,email,2020-09-01,loyal,silver,586,2021-02-03
2570,65.0,Other,Germany,referral,2022-07-27,vip,gold,420,2022-10-13
2571,61.0,Other,France,organic,2022-08-07,repeat,bronze,473,2024-04-27
2572,30.0,Female,Germany,email,2022-05-14,vip,gold,764,2024-10-05
2573,60.0,Female,Spain,social,2019-08-14,one_time,none,114,2021-10-24
2574,44.0,Female,Germany,Email,2024-12-30,repeat,bronze,379,2025-07-26
2575,,Other,US,email,2020-11-12,one_time,none,313,2022-07-15
2576,57.0,Other,Spain,social,2019-03-17,repeat,bronze,330,2021-09-10
2577,44.0,Female,Canada,email,2020-07-03,churned,none,339,2023-02-15
2578,64.0,Male,Australia,paid_search,2024-11-06,repeat,bronze,238,2026-04-12
2579,48.0,Female,Canada,referral,2022-12-04,one_time,none,173,2024-03-10
2580,31.0,Other,Netherlands,social,2023-07-07,repeat,bronze,79,2025-02-27
2581,46.0,Other,US,social,2024-10-11,one_time,none,464,2025-09-07
2582,55.0,Male,Spain,social,2020-11-02,loyal,silver,605,2023-07-23
2583,40.0,Other,Germany,paid_search,2020-10-01,repeat,bronze,501,2022-11-30
2584,32.0,Male,Spain,email,2021-10-30,repeat,bronze,562,2022-05-16
2585,28.0,Male,Spain,paid_search,2024-09-12,repeat,bronze,285,2027-06-01
2586,31.0,Male,Netherlands,referral,2021-10-01,repeat,bronze,223,2022-07-26
2587,,Male,Netherlands,social,2020-12-05,one_time,none,593,2022-01-02
2588,23.0,Female,Canada,organic,2024-11-21,repeat,bronze,266,2026-09-05
2589,65.0,Male,Australia,Email,2019-03-24,one_time,none,667,2019-07-31
2590,61.0,Other,France,paid_search,2024-06-27,repeat,bronze,373,2027-01-26
2591,,Other,US,organic,2021-04-23,loyal,silver,233,2021-12-23
2592,38.0,Female,UK,referral,2021-08-08,loyal,silver,236,2023-05-24
2593,23.0,Male,France,organic,2024-01-08,repeat,bronze,671,2024-05-13
2594,48.0,Other,Spain,referral,2024-11-24,repeat,bronze,763,2027-03-22
2595,49.0,Female,France,organic,2023-07-26,one_time,none,314,2025-05-15
2596,24.0,Male,Australia,paid_Search,2024-11-02,loyal,silver,380,2026-06-02
2597,18.0,Male,Germany,organic,2020-06-12,one_time,none,794,2021-06-13
2598,25.0,Other,France,paid_search,2024-10-29,repeat,bronze,614,2025-11-21
2599,44.0,Female,Canada,paid_search,2019-05-30,one_time,none,563,2020-04-13
2600,20.0,Male,Spain,email,2023-02-06,one_time,none,420,2024-04-06
2601,24.0,Female,Spain,organic,2022-01-25,repeat,bronze,52,2024-08-12
2602,60.0,Male,Canada,referral,2020-12-27,one_time,none,721,2023-04-21
2603,46.0,Male,Australia,paid_search,2023-11-09,repeat,bronze,643,2024-12-02
2604,23.0,Male,Germany,organic,2024-02-19,one_time,none,509,2025-03-01
2605,26.0,Female,Spain,email,2021-06-24,one_time,none,782,2021-11-24
2606,44.0,Male,UK,referral,2024-02-11,repeat,bronze,205,2025-09-14
2607,33.0,Other,US,organic,2020-12-08,one_time,none,731,2022-10-21
2608,43.0,Female,UK,social,2022-08-16,one_time,none,257,2024-03-05
2609,61.0,Female,UK,paid_search,2019-03-10,repeat,bronze,185,2021-01-21
2610,44.0,Male,Australia,paid_Search,2022-12-23,one_time,none,145,2025-06-03
2611,41.0,Other,US,paid_search,2020-06-01,loyal,silver,690,2022-12-24
2612,31.0,Female,Spain,social,2020-07-08,one_time,none,14,2021-10-02
2613,65.0,Female,Netherlands,referral,2024-06-09,one_time,none,246,2025-06-09
2614,29.0,Female,France,Email,2024-03-20,repeat,bronze,187,2025-09-03
2615,68.0,Female,Canada,Email,2022-10-22,one_time,none,337,2023-01-16
2616,66.0,Male,Netherlands,organic,2019-10-27,one_time,none,259,2021-09-17
2617,24.0,Other,Spain,email,2021-12-09,one_time,none,40,2024-06-04
2618,62.0,Other,Canada,referral,2024-10-09,one_time,none,601,2027-05-08
2619,54.0,Male,Germany,organic,2022-04-28,loyal,silver,637,2024-05-13
2620,44.0,Other,Spain,email,2019-08-14,one_time,none,418,2019-11-27
2621,59.0,Other,France,organic,2020-08-28,loyal,silver,351,2022-01-05
2622,48.0,Female,Australia,organic,2021-12-12,loyal,silver,9,2022-10-22
2623,38.0,Other,Australia,social,2020-02-11,repeat,bronze,350,2022-03-03
2624,42.0,Male,UK,paid_search,2022-06-24,vip,gold,84,2023-08-13
2625,24.0,Male,Canada,email,2024-10-23,one_time,none,533,2027-06-29
2626,19.0,Female,Australia,referral,2022-11-21,churned,none,793,2025-01-28
2627,,Other,US,organic,2021-04-25,one_time,none,358,2022-02-07
2628,,Male,France,email,2022-05-11,repeat,bronze,378,2023-09-29
2629,38.0,Female,France,paid_search,2021-11-16,repeat,bronze,172,2023-11-11
2630,22.0,Other,Germany,organic,2022-11-20,one_time,none,25,2025-04-07
2631,,Male,Australia,referral,2023-03-02,repeat,bronze,393,2023-04-11
2632,37.0,Female,Australia,paid_search,2021-02-03,repeat,bronze,103,2023-01-05
2633,31.0,Female,France,referral,2024-08-08,one_time,none,702,2025-05-24
2634,64.0,Female,US,referral,2020-07-30,one_time,none,236,2021-09-25
2635,31.0,Female,Australia,email,2019-12-22,repeat,bronze,410,2021-09-11
2636,27.0,Male,Germany,organic,2020-09-28,repeat,bronze,549,2021-10-31
2637,50.0,Female,US,referral,2024-01-09,churned,none,784,2024-08-09
2638,53.0,Female,France,organic,2023-05-09,loyal,silver,332,2023-06-23
2639,26.0,Male,France,paid_Search,2019-04-25,churned,none,664,2021-06-18
2640,62.0,Female,Canada,organic,2019-06-25,repeat,bronze,794,2020-12-11
2641,55.0,Male,Spain,email,2021-04-22,one_time,none,532,2021-08-15
2642,18.0,Male,US,email,2021-09-27,one_time,none,649,2023-10-07
2643,41.0,Male,Canada,email,2024-07-05,loyal,silver,29,2024-08-13
2644,40.0,Female,Netherlands,social,2023-05-20,repeat,bronze,543,2024-10-07
2645,33.0,Other,France,referral,2019-04-21,one_time,none,19,2019-10-31
2646,62.0,Other,Australia,referral,2023-12-02,one_time,none,148,2024-01-24
2647,66.0,Female,Germany,referral,2024-09-30,churned,none,471,2026-05-28
2648,57.0,Female,Australia,social,2020-02-05,repeat,bronze,491,2021-01-11
2649,34.0,Female,Netherlands,paid_search,2019-09-23,repeat,bronze,283,2020-06-16
2650,18.0,Male,France,email,2021-09-29,repeat,bronze,675,2023-02-02
2651,30.0,Female,Netherlands,organic,2019-11-27,one_time,none,113,2021-04-01
2652,34.0,Female,Canada,paid_search,2020-03-07,one_time,none,455,2022-08-10
2653,34.0,Female,Canada,social,2019-06-29,one_time,none,662,2020-03-22
2654,,Other,Australia,referral,2019-03-09,one_time,none,330,2019-04-29
2655,43.0,Female,Canada,Email,2020-08-05,loyal,silver,255,2021-03-02
2656,51.0,Female,France,referral,2020-11-07,repeat,bronze,599,2023-03-04
2657,46.0,Male,Germany,email,2022-10-02,loyal,silver,399,2024-05-12
2658,26.0,Male,Netherlands,email,2024-11-21,loyal,silver,610,2027-02-19
2659,46.0,Other,Netherlands,social,2019-01-11,one_time,none,508,2021-02-14
2660,61.0,Other,Canada,Email,2021-09-28,repeat,bronze,644,2023-10-27
2661,59.0,Other,Netherlands,organic,2020-02-13,repeat,bronze,466,2021-07-25
2662,20.0,Female,Australia,paid_search,2020-10-11,loyal,silver,407,2022-02-27
2663,22.0,Female,France,paid_search,2022-06-23,one_time,none,609,2024-08-09
2664,22.0,Female,Netherlands,social,2021-07-20,repeat,bronze,98,2023-08-04
2665,25.0,Male,Australia,email,2023-05-22,repeat,bronze,290,2024-05-24
2666,61.0,Female,US,social,2020-10-12,one_time,none,739,2022-04-25
2667,57.0,Other,US,organic,2022-01-19,one_time,none,657,2024-01-10
2668,28.0,Male,Netherlands,social,2022-09-25,repeat,bronze,156,2023-04-04
2669,33.0,Female,US,organic,2022-02-22,repeat,bronze,782,2024-05-28
2670,47.0,Female,Australia,referral,2023-03-22,one_time,none,162,2023-06-20
2671,33.0,Male,Germany,referral,2024-04-01,repeat,bronze,624,2024-07-24
2672,,Female,France,email,2022-07-17,one_time,none,697,2024-02-13
2673,21.0,Male,US,paid_search,2021-07-12,repeat,bronze,717,2022-12-13
2674,57.0,Female,UK,referral,2022-09-10,one_time,none,97,2022-10-14
2675,40.0,Female,Canada,paid_search,2023-11-24,loyal,silver,377,2024-03-08
2676,60.0,Male,France,referral,2020-02-04,one_time,none,567,2020-11-12
2677,51.0,Male,Canada,paid_search,2022-06-08,one_time,none,450,2022-07-14
2678,21.0,Female,Netherlands,paid_search,2020-04-13,one_time,none,117,2022-03-24
2679,25.0,Male,France,email,2022-04-06,one_time,none,605,2024-02-06
2680,,Male,Canada,paid_search,2019-08-27,repeat,bronze,716,2021-01-10
2681,41.0,Male,Australia,email,2023-03-13,one_time,none,794,2023-08-27
2682,65.0,Male,Germany,email,2024-08-16,loyal,silver,506,2025-09-07
2683,36.0,Female,UK,email,2020-10-31,one_time,none,189,2023-02-19
2684,21.0,Other,Spain,referral,2020-07-25,one_time,none,476,2022-12-09
2685,19.0,Other,Canada,paid_search,2020-09-29,one_time,none,323,2022-06-23
2686,20.0,Female,Canada,paid_search,2021-12-21,one_time,none,596,2022-07-01
2687,36.0,Other,Spain,organic,2019-11-14,one_time,none,180,2020-10-26
2688,57.0,Other,Australia,paid_search,2020-08-16,repeat,bronze,786,2021-12-16
2689,38.0,Other,UK,referral,2021-10-19,repeat,bronze,181,2022-07-28
2690,24.0,Male,Netherlands,organic,2024-10-24,repeat,bronze,693,2025-06-11
2691,,Female,Netherlands,referral,2022-02-16,repeat,bronze,795,2023-08-31
2692,41.0,Female,Canada,social,2023-02-16,repeat,bronze,287,2025-03-27
2693,56.0,Female,Australia,referral,2020-05-13,one_time,none,475,2022-04-17
2694,26.0,Other,Germany,organic,2020-11-20,repeat,bronze,618,2021-06-02
2695,41.0,Female,US,referral,2020-12-30,churned,none,641,2021-09-17
2696,61.0,Female,Canada,email,2022-10-10,repeat,bronze,262,2023-10-02
2697,36.0,Other,Canada,email,2024-12-07,repeat,bronze,523,2025-08-31
2698,43.0,Female,Netherlands,social,2020-01-16,one_time,none,162,2020-06-13
2699,47.0,Female,Netherlands,referral,2021-07-20,loyal,silver,487,2024-03-25
2700,34.0,Female,France,social,2021-08-09,loyal,silver,181,2024-01-18
2701,,Female,US,email,2019-11-05,repeat,bronze,725,2022-05-17
2702,18.0,Male,Germany,email,2023-11-25,churned,none,469,2026-05-23
2703,30.0,Female,Canada,paid_search,2023-08-26,one_time,none,786,2025-06-04
2704,20.0,Other,Germany,organic,2020-07-08,one_time,none,21,2021-04-13
2705,57.0,Other,Canada,social,2022-05-29,loyal,silver,275,2023-05-29
2706,69.0,Other,Canada,social,2024-05-20,loyal,silver,260,2025-03-29
2707,66.0,Male,Australia,paid_search,2021-03-11,one_time,none,333,2021-10-24
2708,39.0,Female,Spain,paid_search,2019-03-01,one_time,none,466,2020-05-19
2709,30.0,Female,Canada,email,2024-10-04,one_time,none,116,2026-11-04
2710,53.0,Male,Germany,social,2021-12-16,one_time,none,413,2023-02-13
2711,31.0,Female,US,referral,2019-05-24,loyal,silver,537,2022-01-15
2712,25.0,Female,France,organic,2024-03-17,repeat,bronze,766,2024-09-13
2713,43.0,Other,Germany,social,2022-05-23,one_time,none,723,2024-08-27
2714,54.0,Female,Spain,email,2020-01-21,one_time,none,257,2020-11-10
2715,54.0,Other,Australia,social,2024-12-15,one_time,none,168,2025-08-21
2716,29.0,Male,Canada,paid_search,2020-12-08,one_time,none,533,2021-08-10
2717,31.0,Male,UK,social,2019-07-21,repeat,bronze,598,2020-06-29
2718,54.0,Female,Germany,paid_search,2023-03-03,churned,none,15,2025-01-28
2719,61.0,Female,France,email,2020-07-18,loyal,silver,50,2021-03-20
2720,27.0,Male,Spain,organic,2022-06-25,one_time,none,304,2023-06-24
2721,26.0,Male,France,organic,2024-03-09,loyal,silver,487,2025-04-01
2722,32.0,Other,Spain,referral,2019-05-01,loyal,silver,416,2021-02-14
2723,37.0,Female,UK,email,2019-06-01,loyal,silver,305,2019-12-08
2724,51.0,Other,Spain,email,2023-04-11,repeat,bronze,196,2025-08-02
2725,24.0,Female,Netherlands,social,2019-09-15,one_time,none,800,2021-06-15
2726,53.0,Male,US,paid_Search,2024-02-03,one_time,none,388,2025-07-27
2727,62.0,Female,France,organic,2022-09-10,one_time,none,757,2025-04-14
2728,53.0,Male,UK,organic,2022-12-28,one_time,none,455,2023-07-02
2729,26.0,Female,Spain,referral,2022-07-21,one_time,none,713,2023-01-28
2730,26.0,Female,France,organic,2019-06-04,repeat,bronze,705,2019-08-14
2731,22.0,Male,Australia,organic,2019-06-28,repeat,bronze,658,2020-01-23
2732,,Female,Australia,organic,2023-07-01,repeat,bronze,310,2024-05-28
2733,21.0,Other,Netherlands,paid_search,2024-10-19,one_time,none,127,2025-10-13
2734,,Other,UK,paid_Search,2023-12-17,churned,none,175,2025-07-31
2735,31.0,Other,Spain,paid_search,2021-11-03,vip,gold,134,2024-01-05
2736,54.0,Male,Germany,paid_search,2020-06-21,loyal,silver,66,2021-09-22
2737,21.0,Other,Spain,referral,2019-06-20,churned,none,393,2020-07-03
2738,27.0,Female,Spain,email,2022-01-24,repeat,bronze,365,2022-06-22
2739,46.0,Female,US,social,2023-06-04,churned,none,279,2023-09-16
2740,33.0,Female,Spain,social,2023-09-02,one_time,none,758,2025-08-05
2741,18.0,Female,Canada,social,2019-07-17,one_time,none,363,2021-06-06
2742,63.0,Other,UK,paid_Search,2024-01-06,one_time,none,749,2024-06-06
2743,,Female,Canada,social,2022-11-19,one_time,none,171,2024-10-01
2744,18.0,Male,Spain,email,2024-06-19,one_time,none,51,2025-01-16
2745,67.0,Male,Australia,paid_search,2024-01-28,repeat,bronze,328,2026-09-04
2746,29.0,Other,Netherlands,referral,2020-05-10,loyal,silver,665,2022-11-15
2747,31.0,Other,Canada,referral,2020-04-23,repeat,bronze,592,2022-07-20
2748,54.0,Male,Australia,social,2022-11-29,one_time,none,145,2023-09-11
2749,43.0,Male,Canada,referral,2020-09-22,loyal,silver,274,2023-06-02
2750,25.0,Male,Spain,email,2021-12-09,repeat,bronze,155,2024-04-23
2751,45.0,Male,Germany,paid_search,2024-01-26,one_time,none,508,2026-03-22
2752,30.0,Female,Germany,organic,2024-04-29,repeat,bronze,363,2026-01-16
2753,41.0,Male,Spain,paid_search,2023-05-19,one_time,none,325,2025-01-20
2754,55.0,Male,Spain,email,2022-10-08,one_time,none,655,2023-08-02
2755,33.0,Other,France,referral,2024-08-22,vip,gold,298,2026-01-26
2756,29.0,Female,Germany,social,2024-02-18,one_time,none,494,2024-09-14
2757,35.0,Male,US,referral,2019-08-02,repeat,bronze,546,2021-10-30
2758,26.0,Male,Canada,referral,2021-02-27,loyal,silver,304,2021-08-24
2759,53.0,Female,Germany,social,2020-03-05,repeat,bronze,467,2021-09-03
2760,49.0,Female,UK,social,2023-08-25,one_time,none,239,2024-02-18
2761,33.0,Other,UK,email,2020-09-24,one_time,none,650,2023-02-14
2762,47.0,Female,Australia,social,2022-07-30,one_time,none,766,2024-07-08
2763,34.0,Other,US,referral,2023-08-08,repeat,bronze,517,2023-09-15
2764,38.0,Male,Canada,paid_Search,2021-02-26,repeat,bronze,176,2021-09-21
2765,44.0,Female,Netherlands,organic,2021-12-24,one_time,none,410,2024-03-28
2766,58.0,Male,UK,paid_search,2019-07-28,churned,none,726,2020-09-24
2767,,Other,Netherlands,paid_search,2020-10-27,repeat,bronze,364,2022-08-15
2768,47.0,Other,Spain,referral,2023-10-14,one_time,none,23,2025-07-12
